formula_id,formula_key,category,formula_type,db_expression,excel_book,excel_sheet,excel_cell,excel_formula,excel_value,verdict,note,diff_category,diff_note
128,V_8,verbrauch,status,Verbrauch_6_0 + Verbrauch_3_7 + Verbrauch_2_10 + Verbrauch_1_4,_S.xlsx,4. Verbrauch,L18,=L191,=L191,DIFFERENT,DB='verbrauch_6_0+verbrauch_3_7+verbrauch_2_10+verbrauch_1_4' vs Excel='l191',REAL_DIFF,DB_ops=+++ XL_ops=; investigate
817,V_8_ziel,verbrauch,ziel,Verbrauch_6_0_ziel + Verbrauch_3_7_ziel + Verbrauch_2_10_ziel + Verbrauch_1_4_ziel,_S.xlsx,4. Verbrauch,M18,=M191,=M191,DIFFERENT,DB='verbrauch_6_0_ziel+verbrauch_3_7_ziel+verbrauch_2_10_ziel+verbrauch_1_4_ziel' vs Excel='m191',REAL_DIFF,DB_ops=+++ XL_ops=; investigate
1116,V_9.1.2_ziel,verbrauch,ziel,Verbrauch_9_1_ziel * Verbrauch_9_1_1_ziel / 100 * Population / 1000,_S.xlsx,4. Verbrauch,M196,=M194*M195%*'3. Bedarfsniveau'!M10/1000000,=M194*M195%*'3. Bedarfsniveau'!M10/1000000,DIFFERENT,"DB='verbrauch_9_1_ziel*verbrauch_9_1_1_ziel/100*population/1000' vs Excel=""m194*m195%*'3.bedarfsniveau'!m10/1000000""",REAL_DIFF,DB_ops=*/*/ XL_ops=**/; investigate
818,V_9_1_2_ziel,verbrauch,ziel,Verbrauch_9_1_ziel * Verbrauch_9_1_1_ziel / 100 * Population / 1000,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
214,V_9.1.4,verbrauch,status,Verbrauch_9_1_2 * Verbrauch_9_1_3 / 100,_S.xlsx,4. Verbrauch,L198,=L196*L197%,=L196*L197%,DIFFERENT,DB='verbrauch_9_1_2*verbrauch_9_1_3/100' vs Excel='l196*l197%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
1117,V_9.1.4_ziel,verbrauch,ziel,Verbrauch_9_1_2_ziel * Verbrauch_9_1_3_ziel / 100,_S.xlsx,4. Verbrauch,M198,=M196*M197%,=M196*M197%,DIFFERENT,DB='verbrauch_9_1_2_ziel*verbrauch_9_1_3_ziel/100' vs Excel='m196*m197%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
819,V_9_1_4_ziel,verbrauch,ziel,Verbrauch_9_1_2_ziel * Verbrauch_9_1_3_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1222,WS_abregelung_z_day_1,ws,status,(0 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1.0) else (current_ueberschuss_strom - (current_einspeich / 0.65) if current_stromverbr_raumwaerm_korr > 0 else 0)),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1223,WS_abregelung_z_days_2_365,ws,status,(0 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1.0) else (current_ueberschuss_strom - (current_einspeich / 0.65) if current_stromverbr_raumwaerm_korr > 0 else 0)),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1224,WS_abregelung_z_row_366,ws,status,sum_abregelung_z,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1238,WS_ausspeich_gas_day_1,ws,status,ausspeich_gas_366 / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1239,WS_ausspeich_gas_days_2_365,ws,status,ausspeich_gas_366 / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1240,WS_ausspeich_gas_row_366,ws,status,0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
1234,WS_ausspeich_rueckverstr_day_1,ws,status,current_speicher_ausgl_strom / 0.585,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1235,WS_ausspeich_rueckverstr_days_2_365,ws,status,current_speicher_ausgl_strom / 0.585,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1236,WS_ausspeich_rueckverstr_row_366,ws,status,sum_ausspeich_rueckverstr,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1237,WS_ausspeich_rueckverstr_row_367,ws,status,max_ausspeich_rueckverstr,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1228,WS_brennstoff_ausgleichs_strom_day_1,ws,status,renewable_9_1_4_target / brennstoff_ausgleichs_strom_366 * current_mangel_last,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1229,WS_brennstoff_ausgleichs_strom_days_2_365,ws,status,(renewable_9_1_4_target / brennstoff_ausgleichs_strom_366 * current_mangel_last) if brennstoff_ausgleichs_strom_366 > 0 else 0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1230,WS_brennstoff_ausgleichs_strom_row_366,ws,status,current_mangel_last * (1 + 0.000001),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1194,WS_davon_raumw_korr_day_1,ws,status,davon_raumw_korr_366 * current_heizung_abwaerm_promille / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1195,WS_davon_raumw_korr_days_2_365,ws,status,davon_raumw_korr_366 * current_heizung_abwaerm_promille / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1196,WS_davon_raumw_korr_row_366,ws,status,verbrauch_2_9_2_ziel * (verbrauch_2_4_ziel / 100),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1197,WS_davon_raumw_korr_row_367,ws,status,sum_davon_raumw_korr,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1213,WS_direktverbr_strom_day_1,ws,status,"MIN(current_wind_solar_konstant, current_stromverbr_raumwaerm_korr)",WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1214,WS_direktverbr_strom_days_2_365,ws,status,"MIN(current_wind_solar_konstant, current_stromverbr_raumwaerm_korr)",WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1215,WS_direktverbr_strom_row_366,ws,status,sum_direktverbr_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1219,WS_einspeich_day_1,ws,status,(current_ueberschuss_strom * 0.65 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1) else (current_stromverbr_raumwaerm_korr * 1 * 0.65 if current_stromverbr_raumwaerm_korr > 0 else 0)),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1220,WS_einspeich_days_2_365,ws,status,(current_ueberschuss_strom * 0.65 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1) else (current_stromverbr_raumwaerm_korr * 1 * 0.65 if current_stromverbr_raumwaerm_korr > 0 else 0)),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1221,WS_einspeich_row_366,ws,status,sum_einspeich,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1258,WS_ladezustand_abs_day_1,ws,status,current_ladezustand_netto - day_367.ladezustand_netto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1259,WS_ladezustand_abs_days_2_365,ws,status,current_ladezustand_netto - day_367.ladezustand_netto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1260,WS_ladezustand_abs_row_366,ws,status,day_365.ladezustand_abs - day_1.ladezustand_abs,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1261,WS_ladezustand_abs_row_367,ws,status,min_ladezustand_abs,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1262,WS_ladezustand_abs_row_368,ws,status,max_ladezustand_abs,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1246,WS_ladezustand_abs_vorl_tl_day_1,ws,status,current_ladezust_burtto - day_368.ladezust_burtto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1247,WS_ladezustand_abs_vorl_tl_days_2_365,ws,status,current_ladezust_burtto - day_368.ladezust_burtto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1248,WS_ladezustand_abs_vorl_tl_row_366,ws,status,max_ladezustand_abs_vorl_tl,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1249,WS_ladezustand_abs_vorl_tl_row_367,ws,status,day_365.ladezustand_abs_vorl_tl- day_1.ladezustand_abs_vorl_tl,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1253,WS_ladezustand_netto_day_1,ws,status,current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas - current_selbstentl,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1254,WS_ladezustand_netto_days_2_365,ws,status,prev_ladezustand_netto + current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas - current_selbstentl,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1255,WS_ladezustand_netto_row_366,ws,status,day_365.ladezustand_netto - day_1.ladezustand_netto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1256,WS_ladezustand_netto_row_367,ws,status,min_ladezustand_netto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1257,WS_ladezustand_netto_row_368,ws,status,max_ladezustand_netto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1241,WS_ladezust_burtto_day_1,ws,status,day_366.ladezust_burtto + current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1242,WS_ladezust_burtto_days_2_365,ws,status,prev_ladezust_burtto + current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1243,WS_ladezust_burtto_row_366,ws,status,0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
1244,WS_ladezust_burtto_row_367,ws,status,day_365.ladezust_burtto - day_1.ladezust_burtto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1245,WS_ladezust_burtto_row_368,ws,status,min_ladezust_burtto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1225,WS_mangel_last_day_1,ws,status,current_stromverbr_raumwaerm_korr - current_direktverbr_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1226,WS_mangel_last_days_2_365,ws,status,current_stromverbr_raumwaerm_korr - current_direktverbr_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1227,WS_mangel_last_row_366,ws,status,sum_mangel_last,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1250,WS_selbstentl_day_1,ws,status,0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
1251,WS_selbstentl_days_2_365,ws,status,0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
1252,WS_selbstentl_row_366,ws,status,0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
1204,WS_solarstrom_day_1,ws,status,current_solar_promille * solarstrom_366 / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1205,WS_solarstrom_days_2_365,ws,status,current_solar_promille * solarstrom_366 / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1206,WS_solarstrom_row_366,ws,status,renewable_9_1_2_target × day_367.windstrom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1207,WS_sonst_kraft_konstant_day_1,ws,status,sonst_kraft_konstant_366 / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1208,WS_sonst_kraft_konstant_days_2_365,ws,status,sonst_kraft_konstant_366 / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1209,WS_sonst_kraft_konstant_row_366,ws,status,renewable_9_1_3_target × day_367.windstrom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1231,WS_speicher_ausgl_strom_day_1,ws,status,current_mangel_last - current_brennstoff_ausgleichs_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1232,WS_speicher_ausgl_strom_days_2_365,ws,status,current_mangel_last - current_brennstoff_ausgleichs_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1233,WS_speicher_ausgl_strom_row_366,ws,status,sum_speicher_ausgl_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1191,WS_stromverbr_day_1,ws,status,stromverbr_raumwaerm_korr_366 * current_verbrauch_promille / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1192,WS_stromverbr_days_2_365,ws,status,stromverbr_raumwaerm_korr_366 * current_verbrauch_promille / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1198,WS_stromverbr_raumwaerm_korr_day_1,ws,status,current_stromverbr + current_davon_raumw_korr,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1199,WS_stromverbr_raumwaerm_korr_days_2_365,ws,status,current_stromverbr + current_davon_raumw_korr,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1193,WS_stromverbr_row_366,ws,status,stromverbr_raumwaerm_korr_366,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1216,WS_ueberschuss_strom_day_1,ws,status,(current_wind_solar_konstant - current_stromverbr_raumwaerm_korr if abs(current_direktverbr_strom - current_stromverbr_raumwaerm_korr) < 0.01 else 0),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1217,WS_ueberschuss_strom_days_2_365,ws,status,(current_wind_solar_konstant - current_stromverbr_raumwaerm_korr if abs(current_direktverbr_strom - current_stromverbr_raumwaerm_korr) < 0.01 else 0),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1218,WS_ueberschuss_strom_row_366,ws,status,sum_ueberschuss_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1210,WS_wind_solar_konstant_day_1,ws,status,current_windstrom + current_solarstrom + current_sonst_kraft_konstant,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1211,WS_wind_solar_konstant_days_2_365,ws,status,current_windstrom + current_solarstrom + current_sonst_kraft_konstant,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1212,WS_wind_solar_konstant_row_366,ws,status,sum_wind_solar_konstant,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1200,WS_windstrom_day_1,ws,status,current_wind_promille * windstrom_366 / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1201,WS_windstrom_days_2_365,ws,status,current_wind_promille * windstrom_366 / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1202,WS_windstrom_row_366,ws,status,9.1.1_target × ((9.1.1 + 9.1.2 + 9.1.3 - 9.2.1.5.2.1) / (9.1.1 + 9.1.2 + 9.1.3)),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1203,WS_windstrom_row_367,ws,status,(renewable_9_1_1_target + renewable_9_1_2_target + renewable_9_1_3_target - renewable_9_2_1_5_2_1_target) / (renewable_9_1_1_target + renewable_9_1_2_target + renewable_9_1_3_target) if (renewable_9_1_1_target + renewable_9_1_2_target + renewable_9_1_3_target) > 0 else 0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)",,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1266,WS_ABREGELUNG_THRESHOLD,ws_constant,status,0.65,WS.xlsm,1.Jahresbilanz_Strom,N32,"=IF(O32="""",D79,O32)/100","=IF(O32="""",D79,O32)/100",DIFFERENT,"DB='0.65' vs Excel='if(o32="""",d79,o32)/100'",REAL_DIFF,DB_ops= XL_ops=/; investigate
1264,WS_ETA_GAS_STROM,ws_constant,status,0.585,WS.xlsm,1.Jahresbilanz_Strom,S33,"=IF(T33="""",D82,T33)/100","=IF(T33="""",D82,T33)/100",DIFFERENT,"DB='0.585' vs Excel='if(t33="""",d82,t33)/100'",REAL_DIFF,DB_ops= XL_ops=/; investigate
1263,WS_ETA_STROM_GAS,ws_constant,status,0.65,WS.xlsm,1.Jahresbilanz_Strom,N33,"=IF(O33="""",D80,O33)/100","=IF(O33="""",D80,O33)/100",DIFFERENT,"DB='0.65' vs Excel='if(o33="""",d80,o33)/100'",REAL_DIFF,DB_ops= XL_ops=/; investigate
ws365_1,stromverbrauch,ws365,daily,annual_demand * verbrauch_promille / 1000,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_2,davon_raumw_korr,ws365,daily,raumw_korr_annual * heizung_abwaerm_promille / 365,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_3,stromverbr_raumw_korr,ws365,daily,stromverbrauch + davon_raumw_korr,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_4,solar_strom,ws365,daily,ziel_912 * pct * solar_promille / 1000,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_5,wind_strom,ws365,daily,ziel_911 * pct * wind_promille / 1000,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_6,sonst_kraftw,ws365,daily,sonst_kraftw_daily,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_7,wind_solar_konstant,ws365,daily,solar_strom + wind_strom + sonst_kraftw,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_8,direktverbr_strom,ws365,daily,"MIN(wind_solar_konstant, stromverbr_raumw_korr)",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_9,ueberschuss_strom,ws365,daily,"IF(direktverbr_strom == stromverbr_raumw_korr, wind_solar_konstant - stromverbr_raumw_korr, 0)",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_10,einspeich,ws365,daily,"IF(stromverbr_raumw_korr > 0, IF((ueberschuss_strom / stromverbr_raumw_korr) <= 1, ueberschuss_strom * ETA_STROM_GAS, stromverbr_raumw_korr * ETA_STROM_GAS), 0)",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_11,abregelung,ws365,daily,"IF(stromverbr_raumw_korr > 0, IF((ueberschuss_strom / stromverbr_raumw_korr) <= 1, 0, ueberschuss_strom - einspeich / ETA_STROM_GAS), 0)",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_12,mangel_last,ws365,daily,stromverbr_raumw_korr - direktverbr_strom,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_13,brennstoff_ausgleich,ws365,daily,brennstoff_factor * mangel_last,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_14,speicher_ausgl_strom,ws365,daily,mangel_last - brennstoff_ausgleich,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_15,ausspeich_rueckverstr,ws365,daily,speicher_ausgl_strom / ETA_GAS_STROM,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_16,ausspeich_gas,ws365,daily,0,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
ws365_17,ladezust_brutto,ws365,daily,"PREV(""ladezust_brutto"") + einspeich - ausspeich_rueckverstr - ausspeich_gas",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
ws365_18,selbstentl,ws365,daily,0,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
ws365_19,ladezust_netto,ws365,daily,"PREV(""ladezust_netto"") + einspeich - ausspeich_rueckverstr - ausspeich_gas - selbstentl",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
